date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:03:07	419/419	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:02:51%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/css/tooltipster.bundle.min.css	innovationplans.com/idesign/avo2/avo-dark/css/tooltipster.bundle.min.59.delayed	(from http://innovationplans.com/idesign/avo2/avo-dark/showcase.html)
13:03:25	68196/68196	---M--	200	added ('OK')	image/jpeg	etag:%2210a64-5af8b472c8d19%22	http://innovationplans.com/idesign/avo2/avo-dark/img/team/03.jpg	innovationplans.com/idesign/avo2/avo-dark/img/team/03.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/about.html)
13:03:26	70299/70299	---M--	200	added ('OK')	image/jpeg	etag:%221129b-5af8b476417da%22	http://innovationplans.com/idesign/avo2/avo-dark/img/team/5.jpg	innovationplans.com/idesign/avo2/avo-dark/img/team/5.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/about.html)
13:03:35	158658/158658	---M--	200	added ('OK')	image/jpeg	etag:%2226bc2-5af8b471a31f3%22	http://innovationplans.com/idesign/avo2/avo-dark/img/team/02.jpg	innovationplans.com/idesign/avo2/avo-dark/img/team/02.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/about.html)
13:03:36	151770/151770	---M--	200	added ('OK')	image/jpeg	etag:%22250da-5af8b471c9ee5%22	http://innovationplans.com/idesign/avo2/avo-dark/img/team/01.jpg	innovationplans.com/idesign/avo2/avo-dark/img/team/01.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/about.html)
13:03:46	65418/65418	---M--	200	added ('OK')	image/jpeg	etag:%22ff8a-5af8b476edd8f%22	http://innovationplans.com/idesign/avo2/avo-dark/img/team/6.jpg	innovationplans.com/idesign/avo2/avo-dark/img/team/6.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/about.html)
13:03:50	40334/40334	---M--	200	added ('OK')	image/jpeg	etag:%229d8e-5af8b4f45133f%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/2.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/2.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/works.html)
13:04:03	175481/175481	---M--	200	added ('OK')	image/jpeg	etag:%222ad79-5af8b417b8bf4%22	http://innovationplans.com/idesign/avo2/avo-dark/img/min-area.jpg	innovationplans.com/idesign/avo2/avo-dark/img/min-area.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/about.html)
13:04:09	21901/21901	---M--	200	added ('OK')	image/jpeg	etag:%22558d-5af8b4f8373eb%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/5.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/5.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/works.html)
13:04:12	85191/85191	---M--	200	added ('OK')	image/jpeg	etag:%2214cc7-5af8b4f95137e%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/6.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/6.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/works.html)
13:04:18	34280/34280	---M--	200	added ('OK')	image/jpeg	etag:%2285e8-5af8b4f91bff4%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/7.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/7.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/works.html)
13:04:19	59445/59445	---M--	200	added ('OK')	image/jpeg	etag:%22e835-5af8b4f78c1c0%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/4.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/4.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/works.html)
13:04:25	31033/31033	---M--	200	added ('OK')	image/jpeg	etag:%227939-5af8b4f9cb886%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/8.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/8.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/works.html)
13:04:26	3681/3681	---M--	200	added ('OK')	application/x-javascript	etag:%22e61-5af8b41d6371a%22	http://innovationplans.com/idesign/avo2/avo-dark/js/map.js	innovationplans.com/idesign/avo2/avo-dark/js/map.js	(from http://innovationplans.com/idesign/avo2/avo-dark/contact.html)
13:04:40	54839/54839	---M--	200	added ('OK')	image/jpeg	etag:%22d637-5af8b4e88fb57%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project1/bg.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project1/bg.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details.html)
13:04:50	180904/180904	---M--	200	added ('OK')	image/jpeg	etag:%222c2a8-5af8b4fac6047%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/9.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/9.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/works.html)
13:04:59	479859/479859	---M--	200	added ('OK')	image/jpeg	etag:%2275273-5af8b4f697789%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/1.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/1.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/works.html)
13:05:08	131592/131592	---M--	200	added ('OK')	image/jpeg	etag:%2220208-5af8b4e41c102%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project1/2.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project1/2.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details.html)
13:05:10	55153/55153	---M--	200	added ('OK')	image/jpeg	etag:%22d771-5af8b4e3f6776%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project1/1.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project1/1.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details.html)
13:05:21	123590/123590	---M--	200	added ('OK')	image/jpeg	etag:%221e2c6-5af8b4e56fe71%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project1/3.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project1/3.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details.html)
13:05:21	161235/161235	---M--	200	added ('OK')	image/jpeg	etag:%22275d3-5af8b4f842f46%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/3.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/works/3.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/works.html)
13:05:23	394/394	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:23%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/popper.js	innovationplans.com/idesign/avo2/avo-dark/popper.71.delayed	(from http://innovationplans.com/idesign/avo2/avo-dark/js/plugins.js)
13:05:24	59343/59343	---M--	200	added ('OK')	image/jpeg	etag:%22e7cf-5af8b4e563b39%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project1/4.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project1/4.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details.html)
13:05:33	127105/127105	---M--	200	added ('OK')	image/jpeg	etag:%221f081-5af8b4e70a4e1%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project1/5.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project1/5.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details.html)
13:05:39	126163/126163	---M--	200	added ('OK')	image/jpeg	etag:%221ecd3-5af8b4e780f37%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project1/6.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project1/6.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details.html)
13:05:40	398/398	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:29%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/popper.js	innovationplans.com/idesign/avo2/avo-dark/popper.72.delayed	(from http://innovationplans.com/idesign/avo2/avo-dark/js/plugins.js)
13:05:41	391/391	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:41%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/jg.src	innovationplans.com/idesign/avo2/avo-dark/jg.src	(from http://innovationplans.com/idesign/avo2/avo-dark/js/plugins.js)
13:05:43	395/395	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:43%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/jg.src	innovationplans.com/idesign/avo2/avo-dark/jg.src	(from http://innovationplans.com/idesign/avo2/avo-dark/js/plugins.js)
13:05:44	391/391	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:44%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/jg.src	innovationplans.com/idesign/avo2/avo-dark/jg.src	(from http://innovationplans.com/idesign/avo2/avo-dark/js/plugins.js)
13:05:46	395/395	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:45%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/jg.src	innovationplans.com/idesign/avo2/avo-dark/jg.src	(from http://innovationplans.com/idesign/avo2/avo-dark/js/plugins.js)
13:05:47	391/391	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:47%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/jg.src	innovationplans.com/idesign/avo2/avo-dark/jg.src	(from http://innovationplans.com/idesign/avo2/avo-dark/js/plugins.js)
13:05:48	395/395	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:48%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/jg.src	innovationplans.com/idesign/avo2/avo-dark/jg.src	(from http://innovationplans.com/idesign/avo2/avo-dark/js/plugins.js)
13:05:51	393/393	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:51%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/Trident/	innovationplans.com/idesign/avo2/avo-dark/Trident/index.html	(from http://innovationplans.com/idesign/avo2/avo-dark/js/plugins.js)
13:05:51	390/390	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:51%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/Edge/	innovationplans.com/idesign/avo2/avo-dark/Edge/index.html	(from http://innovationplans.com/idesign/avo2/avo-dark/js/plugins.js)
13:05:51	393/393	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:51%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/Firefox/	innovationplans.com/idesign/avo2/avo-dark/Firefox/index.html	(from http://innovationplans.com/idesign/avo2/avo-dark/js/plugins.js)
13:05:51	1178/1178	---M--	200	added ('OK')	image/png	etag:%2249a-5af8b415d8862%22	http://innovationplans.com/idesign/avo2/avo-dark/img/logo-dark.png	innovationplans.com/idesign/avo2/avo-dark/img/logo-dark.png	(from http://innovationplans.com/idesign/avo2/avo-dark/js/scripts.js)
13:05:52	393/393	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:53%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/Version/	innovationplans.com/idesign/avo2/avo-dark/Version/index.html	(from http://innovationplans.com/idesign/avo2/avo-dark/js/plugins.js)
13:05:52	393/393	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:53%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/version/	innovationplans.com/idesign/avo2/avo-dark/version/index-2.html	(from http://innovationplans.com/idesign/avo2/avo-dark/js/plugins.js)
13:05:53	391/391	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:51%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/Gecko/	innovationplans.com/idesign/avo2/avo-dark/Gecko/index.html	(from http://innovationplans.com/idesign/avo2/avo-dark/js/plugins.js)
13:05:53	396/396	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:53%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/contact.php	innovationplans.com/idesign/avo2/avo-dark/contact.php	(from http://innovationplans.com/idesign/avo2/avo-dark/js/scripts.js)
13:05:55	400/400	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:56%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/contact.php	innovationplans.com/idesign/avo2/avo-dark/contact.7b.delayed	(from http://innovationplans.com/idesign/avo2/avo-dark/js/scripts.js)
13:05:59	411/411	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:05:59%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons.svg?v=2.0.0	innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons28b5.svg	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/ionicons.min.css)
13:06:08	67904/67904	---M--	200	added ('OK')	text/html	etag:%2210940-5af8b410dd62d%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons.woff?v=2.0.0	innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons28b5-3.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/ionicons.min.css)
13:06:22	120724/120724	---M--	200	added ('OK')	text/html	etag:%221d794-5af8b40e30d45%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons.eot?v=2.0.0	innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons28b5.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/ionicons.min.css)
13:06:30	415/415	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:06:00%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons.svg?v=2.0.0	innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons28b5.svg	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/ionicons.min.css)
13:06:39	188508/188508	---M--	200	added ('OK')	text/html	etag:%222e05c-5af8b410abd6a%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons.ttf?v=2.0.0	innovationplans.com/idesign/avo2/avo-dark/fonts/ionicons28b5-2.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/ionicons.min.css)
13:06:50	58680/58680	---M--	200	added ('OK')	text/html	etag:%22e538-5af8b4119401d%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-stroke.eot?	innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-stroked41d.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/pe-icon-7-stroke.css)
13:06:58	58556/58556	---M--	200	added ('OK')	text/html	etag:%22e4bc-5af8b4126c4fe%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-stroke.woff?d7yf1v	innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-strokebb1d-2.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/pe-icon-7-stroke.css)
13:07:00	58480/58480	---M--	200	added ('OK')	text/html	etag:%22e470-5af8b411d7696%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-stroke.ttf?d7yf1v	innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-strokebb1d-3.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/pe-icon-7-stroke.css)
13:07:05	58680/58680	---M--	200	added ('OK')	text/html	etag:%22e538-5af8b4119401d%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-stroke.eot?d7yf1v	innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-strokebb1d.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/pe-icon-7-stroke.css)
13:07:06	418/418	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:06:51%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-stroke.svg?d7yf1v	innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-strokebb1d.svg	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/pe-icon-7-stroke.css)
13:07:12	422/422	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:07:13%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-stroke.svg?d7yf1v	innovationplans.com/idesign/avo2/avo-dark/fonts/Pe-icon-7-stroke.86bb1d.delayed	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/pe-icon-7-stroke.css)
13:07:31	54420/54420	---M--	200	added ('OK')	text/html	etag:%22d494-5af8b40514554%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.woff2	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-401.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:07:37	98620/98620	---M--	200	added ('OK')	text/html	etag:%221813c-5af8b403adae2%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.eot?	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400d41d.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:07:38	408/408	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:07:38%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.svg	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.svg	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:07:49	98620/98620	---M--	200	added ('OK')	text/html	etag:%221813c-5af8b403adae2%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.eot	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:08:22	412/412	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:07:52%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.svg	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.8d.delayed	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:08:28	31156/31156	---M--	200	added ('OK')	text/html	etag:%2279b4-5af8b40566d7a%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.eot	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:08:31	31156/31156	---M--	200	added ('OK')	text/html	etag:%2279b4-5af8b40566d7a%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.eot?	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400d41d.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:08:32	12220/12220	---M--	200	added ('OK')	text/html	etag:%222fbc-5af8b40659064%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.woff2	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-401.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:08:36	14712/14712	---M--	200	added ('OK')	text/html	etag:%223978-5af8b4060d5dc%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.woff	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-402.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:08:36	409/409	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:08:37%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.svg	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.svg	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:08:43	30928/30928	---M--	200	added ('OK')	text/html	etag:%2278d0-5af8b405c41d3%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.ttf	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-403.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:09:15	98384/98384	---M--	200	added ('OK')	text/html	etag:%2218050-5af8b404229ff%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.ttf	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-403.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:09:17	413/413	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:08:47%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.svg	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-regular-400.94.delayed	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:09:30	38784/38784	---M--	200	added ('OK')	text/html	etag:%229780-5af8b40a2d3f7%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.woff2	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-901.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:09:39	48704/48704	---M--	200	added ('OK')	text/html	etag:%22be40-5af8b407fd313%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.woff	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-902.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:09:41	102152/102152	---M--	200	added ('OK')	text/html	etag:%2218f08-5af8b4072425a%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.eot	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:09:45	102152/102152	---M--	200	added ('OK')	text/html	etag:%2218f08-5af8b4072425a%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.eot?	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900d41d.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:09:45	407/407	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:09:44%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.svg	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.svg	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:10:12	101932/101932	---M--	200	added ('OK')	text/html	etag:%2218e2c-5af8b407981fc%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.ttf	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-903.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:10:12	411/411	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:09:50%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.svg	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-solid-900.9b.delayed	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:10:13	405/405	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:10:13%20GMT	http://innovationplans.com/idesign/avo2/avo-dark/css/images/close.png	innovationplans.com/idesign/avo2/avo-dark/css/images/close.png	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/YouTubePopUp.css)
13:10:16	409/409	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2021%20Sep%202020%2011:10:15%20GMT	https://innovationplans.com/idesign/avo2/avo-dark/css/images/close.png	innovationplans.com/idesign/avo2/avo-dark/css/images/close.png	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/YouTubePopUp.css)
13:11:06	153447/153447	---M--	200	added ('OK')	image/jpeg	etag:%2225767-5af8b4f2ab55a%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/bg.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/bg.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details2.html)
13:12:22	131409/131409	---M--	200	added ('OK')	image/jpeg	etag:%2220151-5af8b4eb8601d%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/1.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/1.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details2.html)
13:12:26	142046/142046	---M--	200	added ('OK')	image/jpeg	etag:%2222ade-5af8b4efe658c%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/5.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/5.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details2.html)
13:13:00	63712/63712	---M--	200	added ('OK')	text/html	etag:%22f8e0-5af8b404b26b8%22	http://innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-400.woff	innovationplans.com/idesign/avo2/avo-dark/fonts/fa-brands-402.html	(from http://innovationplans.com/idesign/avo2/avo-dark/css/plugins/fontawesome-all.min.css)
13:13:03	206492/206492	---M--	200	added ('OK')	image/jpeg	etag:%223269c-5af8b4ee39a3c%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/3.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/3.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details2.html)
13:13:10	93047/93047	---M--	200	added ('OK')	image/jpeg	etag:%2216b77-5af8b4f160c57%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/7.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/7.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details2.html)
13:13:31	203400/203400	---M--	200	added ('OK')	image/jpeg	etag:%2231a88-5af8b4ebfe1cf%22	http://innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/2.jpg	innovationplans.com/idesign/avo2/avo-dark/img/portfolio/project2/2.jpg	(from http://innovationplans.com/idesign/avo2/avo-dark/project-details2.html)
